START
P	rbrbrj
1491864,ACCEL,-3.60,-2.14,-7.55
1491881,GRAV,-4.52,-1.14,-8.64
1491883,LINACC,0.91,-1.00,1.09
1491889,GYRO,1.33,-4.71,-0.69
1491891,ROT,0.27,-0.08,0.96,-0.04
1491894,GAMEROT,0.26,0.08,0.96,-0.08
1491900,ACCEL,-4.79,1.95,-9.46
1491902,STAB,1491905,MAGCAL,-1.44,-3.62,64.12
1491926,ACCEL,-7.36,-2.30,-8.81
1491930,GYRO,0.95,-2.47,-0.28
1491932,ROT,0.35,-0.09,0.93,-0.06
1491935,GAMEROT,0.33,0.06,0.93,-0.12
1491940,GRAV,-6.31,-1.85,-7.27
1491942,LINACC,-1.04,-0.45,-1.54
1491945,MAGCAL,-12.75,-7.56,67.62
1491951,STAB,1491958,ACCEL,-7.39,-0.15,-7.47
1491969,GYRO,1.36,-0.86,-1.09
1491971,ROT,0.37,-0.10,0.92,-0.09
1491974,GAMEROT,0.35,0.05,0.92,-0.15
1491980,MAGCAL,-19.37,-9.88,72.37
1491991,GRAV,-6.57,-2.57,-6.81
1491993,LINACC,-0.82,2.42,-0.66
1491995,ACCEL,-5.86,-3.10,-5.94
1492001,STAB,1492009,GYRO,0.37,-0.46,0.45
1492011,ROT,0.38,-0.10,0.91,-0.10
1492014,GAMEROT,0.36,0.05,0.92,-0.16
1492021,ACCEL,-5.48,-3.26,-5.86
1492023,MAGCAL,-21.06,-10.94,70.69
1492041,GRAV,-6.80,-2.51,-6.59
1492043,LINACC,1.33,-0.75,0.73
1492049,GYRO,-0.17,-0.48,0.82
1492051,ROT,0.40,-0.08,0.91,-0.10
1492054,GAMEROT,0.37,0.06,0.91,-0.16
1492059,ACCEL,-5.98,-2.76,-6.44
1492062,STAB,1492065,MAGCAL,-22.37,-14.88,70.06
1492083,ACCEL,-6.21,-1.99,-6.20
1492089,GYRO,0.07,-0.39,0.24
1492091,ROT,0.40,-0.08,0.91,-0.10
1492094,GAMEROT,0.38,0.07,0.91,-0.16
1492099,GRAV,-7.02,-2.31,-6.44
1492101,LINACC,0.81,0.32,0.23
1492104,MAGCAL,-22.56,-15.31,72.00
1492111,STAB,1492113,ACCEL,-6.28,-2.53,-5.79
1492130,GYRO,0.04,-0.52,0.18
1492132,ROT,0.41,-0.07,0.90,-0.09
1492135,GAMEROT,0.39,0.07,0.90,-0.16
1492142,MAGCAL,-23.19,-15.31,71.62
1492145,ACCEL,-8.70,-2.45,-6.21
1492151,GRAV,-7.20,-2.26,-6.26
1492153,LINACC,-1.50,-0.20,0.05
1492161,STAB,1492170,GYRO,0.10,-0.09,-0.32
1492172,ROT,0.42,-0.08,0.90,-0.10
1492175,GAMEROT,0.40,0.07,0.90,-0.16
1492181,ACCEL,-7.74,-2.49,-5.94
1492184,MAGCAL,-23.50,-15.38,72.12
1492201,GRAV,-7.20,-2.36,-6.20
1492203,LINACC,-0.54,-0.13,0.27
1492208,ACCEL,-6.82,-2.30,-5.52
1492211,GYRO,0.02,-0.20,0.04
1492213,ROT,0.42,-0.08,0.90,-0.10
1492216,GAMEROT,0.40,0.07,0.90,-0.16
1492222,STAB,1492225,MAGCAL,-24.19,-15.06,73.19
1492242,ACCEL,-6.89,-2.49,-5.55
1492250,GYRO,-0.04,-0.29,0.21
1492252,ROT,0.42,-0.08,0.90,-0.10
1492255,GAMEROT,0.40,0.07,0.90,-0.16
1492260,GRAV,-7.29,-2.33,-6.09
1492262,LINACC,0.39,-0.16,0.53
1492265,MAGCAL,-23.44,-15.63,71.19
1492272,STAB,1492274,ACCEL,-7.36,-2.61,-5.79
1492290,GYRO,-0.04,-0.21,0.04
1492292,ROT,0.43,-0.07,0.90,-0.09
1492295,GAMEROT,0.41,0.07,0.90,-0.16
1492301,MAGCAL,-23.44,-15.63,71.19
1492303,ACCEL,-7.51,-2.34,-5.67
1492311,GRAV,-7.37,-2.27,-6.02
1492313,LINACC,-0.13,-0.07,0.35
1492322,STAB,1492330,GYRO,-0.11,-0.14,0.34
1492332,ROT,0.43,-0.07,0.89,-0.09
1492335,GAMEROT,0.41,0.07,0.89,-0.16
1492341,ACCEL,-7.39,-2.34,-5.52
1492344,MAGCAL,-23.56,-15.69,72.62
1492361,GRAV,-7.42,-2.12,-5.99
1492363,LINACC,0.03,-0.21,0.48
1492365,ACCEL,-7.89,-2.11,-5.71
1492370,GYRO,-0.10,0.19,0.12
1492372,ROT,0.43,-0.07,0.89,-0.09
1492375,GAMEROT,0.41,0.07,0.89,-0.15
1492381,STAB,1492384,MAGCAL,-23.69,-16.37,73.19
1492395,ACCEL,-8.74,-2.03,-6.05
1492410,GYRO,-0.37,1.34,-0.06
1492412,ROT,0.42,-0.07,0.90,-0.08
1492415,GAMEROT,0.40,0.08,0.90,-0.15
1492420,GRAV,-7.17,-2.03,-6.31
1492422,LINACC,-1.56,0.00,0.26
1492425,MAGCAL,-22.19,-15.31,74.37
1492427,ACCEL,-9.20,-1.76,-6.28
1492433,STAB,1492450,GYRO,-0.73,2.02,-0.76
1492452,ROT,0.39,-0.08,0.92,-0.08
1492455,GAMEROT,0.37,0.07,0.92,-0.14
1492461,ACCEL,-5.63,-1.49,-6.36
1492464,MAGCAL,-19.06,-13.69,73.87
1492477,GRAV,-6.44,-1.98,-7.08
1492480,LINACC,0.80,0.49,0.72
1492485,STAB,1492489,ACCEL,-6.59,-2.76,-7.59
1492492,GYRO,-1.63,3.78,0.75
1492494,ROT,0.34,-0.08,0.94,-0.07
1492497,GAMEROT,0.32,0.07,0.94,-0.12
1492503,MAGCAL,-12.75,-7.00,71.00
1492522,GRAV,-4.58,-1.00,-8.57
1492524,LINACC,-2.01,-1.76,0.98
1492526,ACCEL,-6.24,1.07,-10.49
1492530,GYRO,-2.24,10.03,3.34
1492532,ROT,0.20,-0.05,0.98,-0.03
1492535,GAMEROT,0.19,0.11,0.97,-0.06
1492541,STAB,1492544,MAGCAL,-2.44,-1.94,66.06
1492557,ACCEL,0.96,0.11,-4.33
1492570,GYRO,-0.51,1.84,1.42
1492572,ROT,0.11,-0.03,0.99,-0.05
1492575,GAMEROT,0.10,0.13,0.98,-0.07
1492580,GRAV,-1.90,-0.97,-9.53
1492582,LINACC,2.86,1.08,5.20
1492585,ACCEL,-2.49,-2.91,-7.82
1492587,MAGCAL,3.06,3.37,58.50
1492593,STAB,1492610,GYRO,-0.58,1.43,0.84
1492612,ROT,0.07,-0.00,1.00,-0.05
1492615,GAMEROT,0.07,0.15,0.98,-0.06
1492620,ACCEL,-2.72,-2.37,-9.58
1492623,MAGCAL,6.69,4.81,52.69
1492632,GRAV,-1.20,-0.84,-9.65
1492634,LINACC,-1.52,-1.53,0.07
1492642,STAB,1492644,ACCEL,-0.96,-1.15,-9.46
1492650,GYRO,-0.02,0.60,-0.04
1492652,ROT,0.05,0.00,1.00,-0.04
1492655,GAMEROT,0.05,0.16,0.98,-0.05
1492662,MAGCAL,7.06,7.31,50.19
1492676,ACCEL,0.00,-0.80,-8.54
1492682,GRAV,-0.97,-0.86,-9.66
1492684,LINACC,0.97,0.05,1.12
1492691,GYRO,-0.06,-0.08,-0.04
1492693,ROT,0.05,-0.00,1.00,-0.04
1492696,GAMEROT,0.04,0.16,0.99,-0.05
1492702,STAB,1492705,MAGCAL,7.19,8.44,49.13
1492707,ACCEL,-1.00,-1.68,-9.43
1492731,GYRO,-0.36,-0.29,0.03
1492733,ROT,0.05,0.00,1.00,-0.04
1492736,GAMEROT,0.04,0.16,0.99,-0.04
1492742,ACCEL,-1.42,-1.00,-10.15
1492744,GRAV,-1.03,-0.69,-9.66
1492746,LINACC,-0.39,-0.31,-0.49
1492750,MAGCAL,7.56,8.81,48.13
1492755,STAB,1492771,GYRO,-0.54,-0.78,-0.41
1492773,ROT,0.06,-0.00,1.00,-0.03
1492776,GAMEROT,0.06,0.15,0.99,-0.04
1492782,ACCEL,-2.22,-1.19,-10.73
1492785,MAGCAL,8.63,7.81,48.94
1492792,GRAV,-1.34,-0.48,-9.63
1492794,LINACC,-0.88,-0.71,-1.09
1492803,STAB,1492805,ACCEL,-3.10,0.42,-12.03
1492811,GYRO,-0.05,0.47,0.02
1492813,ROT,0.07,-0.01,1.00,-0.02
1492816,GAMEROT,0.06,0.15,0.99,-0.03
1492823,MAGCAL,7.69,8.13,49.50
1492833,ACCEL,-1.38,0.50,-9.73
1492842,GRAV,-1.18,-0.45,-9.66
1492844,LINACC,-0.20,0.95,-0.07
1492851,GYRO,0.04,0.14,0.05
1492853,ROT,0.06,-0.01,1.00,-0.02
1492856,GAMEROT,0.05,0.15,0.99,-0.03
1492862,STAB,1492865,ACCEL,-0.54,-0.42,-8.77
1492867,MAGCAL,7.19,7.37,48.63
1492891,GYRO,-0.05,0.07,0.16
1492893,ROT,0.06,-0.01,1.00,-0.02
1492896,GAMEROT,0.05,0.15,0.99,-0.03
1492902,ACCEL,-0.80,-0.50,-9.34
1492904,GRAV,-1.14,-0.45,-9.66
1492906,LINACC,0.34,-0.04,0.31
1492910,MAGCAL,7.44,7.75,48.63
1492915,STAB,1492926,ACCEL,-0.57,-0.65,-9.08
1492931,GYRO,-0.07,-0.23,0.04
1492933,ROT,0.06,-0.00,1.00,-0.02
1492936,GAMEROT,0.05,0.16,0.99,-0.03
1492943,MAGCAL,8.19,7.81,47.50
1492953,GRAV,-1.23,-0.41,-9.64
1492955,LINACC,0.65,-0.24,0.56
1492958,ACCEL,-0.92,-0.65,-9.39
1492964,STAB,1492971,GYRO,-0.06,-0.14,0.06
1492973,ROT,0.06,-0.00,1.00,-0.02
1492976,GAMEROT,0.06,0.16,0.99,-0.03
1492983,MAGCAL,7.69,7.12,49.13
1492988,ACCEL,-1.30,-0.42,-9.77
1493003,GRAV,-1.32,-0.38,-9.63
1493005,LINACC,0.02,-0.04,-0.14
1493011,GYRO,-0.05,-0.22,0.01
1493013,ROT,0.07,-0.00,1.00,-0.02
1493016,GAMEROT,0.06,0.16,0.99,-0.03
1493022,ACCEL,-1.42,-0.27,-9.77
1493024,STAB,1493027,MAGCAL,8.44,7.44,48.06
1493051,GYRO,-0.01,-0.07,-0.02
1493053,ROT,0.07,-0.00,1.00,-0.02
1493056,GAMEROT,0.07,0.16,0.99,-0.03
1493061,ACCEL,-1.65,-0.46,-10.07
1493063,GRAV,-1.41,-0.37,-9.63
1493065,LINACC,-0.23,-0.09,-0.45
1493068,MAGCAL,7.75,7.44,48.56
1493074,STAB,1493084,ACCEL,-1.57,-0.34,-10.03
1493091,GYRO,-0.02,0.02,0.01
1493093,ROT,0.07,-0.00,1.00,-0.02
1493096,GAMEROT,0.07,0.16,0.99,-0.03
1493103,MAGCAL,7.44,7.75,49.13
1493113,GRAV,-1.41,-0.37,-9.62
1493115,LINACC,-0.16,0.02,-0.42
1493117,ACCEL,-1.38,-0.27,-9.58
1493123,STAB,1493131,GYRO,-0.03,-0.06,-0.05
1493133,ROT,0.07,-0.00,1.00,-0.02
1493136,GAMEROT,0.07,0.16,0.99,-0.03
1493143,MAGCAL,8.00,6.75,48.56
1493145,ACCEL,-1.27,-0.34,-9.58
1493163,GRAV,-1.44,-0.35,-9.62
1493165,LINACC,0.17,0.01,0.04
1493171,GYRO,-0.01,-0.04,0.03
1493173,ROT,0.07,-0.00,1.00,-0.02
1493176,GAMEROT,0.07,0.15,0.99,-0.03
1493181,ACCEL,-1.34,-0.23,-9.73
1493184,STAB,1493187,MAGCAL,7.50,6.75,47.63
1493207,ACCEL,-1.30,-0.34,-9.50
1493211,GYRO,0.05,-0.03,0.03
1493213,ROT,0.07,-0.00,1.00,-0.02
1493216,GAMEROT,0.07,0.16,0.98,-0.03
1493221,GRAV,-1.45,-0.36,-9.62
1493223,LINACC,0.15,0.02,0.12
1493225,MAGCAL,7.50,6.75,47.63
1493231,STAB,1493238,ACCEL,-1.27,-0.57,-9.42
1493252,GYRO,-0.02,-0.09,-0.07
1493254,ROT,0.07,-0.00,1.00,-0.02
1493257,GAMEROT,0.07,0.15,0.98,-0.03
1493263,GRAV,-1.49,-0.37,-9.60
1493265,LINACC,0.23,-0.21,0.18
1493268,MAGCAL,8.06,7.12,48.56
1493271,ACCEL,-1.42,-0.34,-9.77
1493276,STAB,1493292,GYRO,-0.02,-0.03,0.06
1493294,ROT,0.08,-0.00,1.00,-0.02
1493297,GAMEROT,0.07,0.15,0.98,-0.03
1493303,MAGCAL,8.06,7.12,48.56
1493305,ACCEL,-1.49,-0.15,-9.84
1493313,GRAV,-1.52,-0.36,-9.59
1493315,LINACC,0.03,0.21,-0.25
1493324,STAB,1493332,GYRO,0.01,0.01,0.01
START
1496081,ACCEL,-1.65,-0.30,-9.46
1496088,GRAV,-1.73,-0.39,-9.59
1496090,LINACC,0.09,0.09,0.13
1496097,GYRO,0.01,0.01,-0.00
1496099,ROT,0.09,-0.01,1.00,-0.02
1496102,GAMEROT,0.09,0.15,0.98,-0.03
1496108,STAB,1496111,MAGCAL,8.69,8.19,48.94
1496113,ACCEL,-1.80,-0.23,-9.58
1496137,GYRO,0.05,0.03,-0.02
1496139,ROT,0.09,-0.01,1.00,-0.02
1496142,GAMEROT,0.09,0.15,0.98,-0.03
1496148,ACCEL,-1.84,-0.50,-9.73
1496150,GRAV,-1.72,-0.41,-9.59
1496152,LINACC,-0.12,-0.09,-0.14
1496156,MAGCAL,9.69,9.31,48.25
1496161,STAB,1496175,ACCEL,-1.57,-0.50,-9.54
1496178,GYRO,0.03,0.02,0.00
1496180,ROT,0.09,-0.01,1.00,-0.02
1496183,GAMEROT,0.08,0.15,0.98,-0.03
1496189,MAGCAL,9.81,9.00,46.81
1496198,GRAV,-1.71,-0.42,-9.59
1496200,LINACC,0.14,-0.07,0.05
1496209,STAB,1496211,ACCEL,-1.57,-0.46,-9.50
1496217,GYRO,0.02,-0.01,-0.03
1496219,ROT,0.09,-0.01,1.00,-0.02
1496222,GAMEROT,0.08,0.15,0.98,-0.04
1496229,MAGCAL,9.44,8.63,47.44
1496239,ACCEL,-1.68,-0.46,-9.54
1496249,GRAV,-1.70,-0.44,-9.59
1496251,LINACC,0.02,-0.02,0.05
1496257,GYRO,0.01,-0.03,0.00
1496259,ROT,0.09,-0.01,1.00,-0.02
1496262,GAMEROT,0.08,0.15,0.98,-0.04
1496268,MAGCAL,9.44,8.63,47.44
1496270,STAB,1496272,ACCEL,-1.68,-0.42,-9.54
1496297,GYRO,-0.01,-0.03,-0.01
1496299,ROT,0.09,-0.01,1.00,-0.02
1496302,GAMEROT,0.08,0.15,0.98,-0.04
1496308,ACCEL,-1.68,-0.46,-9.54
1496310,GRAV,-1.70,-0.45,-9.58
1496312,LINACC,0.02,-0.02,0.04
1496316,MAGCAL,10.06,10.06,47.19
1496321,STAB,1496331,ACCEL,-1.84,-0.46,-9.73
1496337,GYRO,0.01,0.00,-0.03
1496339,ROT,0.09,-0.01,1.00,-0.02
1496342,GAMEROT,0.08,0.15,0.98,-0.04
1496349,MAGCAL,9.13,8.56,47.88
1496359,GRAV,-1.70,-0.45,-9.58
1496361,LINACC,-0.14,-0.01,-0.15
1496364,ACCEL,-1.72,-0.42,-9.58
1496370,STAB,1496377,GYRO,0.00,-0.01,-0.01
1496379,ROT,0.09,-0.01,1.00,-0.02
1496382,GAMEROT,0.08,0.15,0.98,-0.04
1496389,MAGCAL,9.00,9.00,45.94
1496393,ACCEL,-1.65,-0.42,-9.50
1496409,GRAV,-1.72,-0.45,-9.58
1496411,LINACC,0.07,0.03,0.08
1496417,GYRO,0.06,-0.08,0.03
1496419,ROT,0.09,-0.01,1.00,-0.02
1496422,GAMEROT,0.09,0.15,0.98,-0.04
1496428,ACCEL,-1.72,-0.42,-9.54
1496430,STAB,1496433,MAGCAL,9.81,9.00,46.81
1496457,ACCEL,-1.84,-0.57,-9.69
1496460,GYRO,0.06,0.06,0.03
1496462,ROT,0.09,-0.01,1.00,-0.02
1496465,GAMEROT,0.09,0.15,0.98,-0.04
1496470,GRAV,-1.73,-0.46,-9.58
1496472,LINACC,-0.11,-0.11,-0.11
1496475,MAGCAL,9.63,8.25,48.31
1496480,STAB,1496490,ACCEL,-1.65,-0.46,-9.54
1496497,GYRO,0.04,-0.01,-0.00
1496499,ROT,0.09,-0.01,1.00,-0.02
1496502,GAMEROT,0.09,0.15,0.98,-0.04
1496509,MAGCAL,9.13,9.31,47.88
1496519,GRAV,-1.73,-0.48,-9.58
1496521,LINACC,0.09,0.02,0.04
1496523,ACCEL,-1.65,-0.38,-9.46
1496529,STAB,1496538,GYRO,-0.01,-0.03,0.02
1496540,ROT,0.09,-0.01,1.00,-0.02
1496543,GAMEROT,0.09,0.15,0.98,-0.04
1496549,MAGCAL,9.13,9.31,47.88
1496551,ACCEL,-1.68,-0.50,-9.50
1496569,GRAV,-1.75,-0.48,-9.57
1496571,LINACC,0.07,-0.01,0.07
1496578,GYRO,0.04,-0.02,0.01
1496580,ROT,0.09,-0.01,1.00,-0.02
1496583,GAMEROT,0.09,0.15,0.98,-0.04
1496589,ACCEL,-1.88,-0.42,-9.69
1496591,STAB,1496594,MAGCAL,9.88,8.94,48.75
1496612,ACCEL,-1.80,-0.57,-9.58
1496618,GYRO,-0.03,-0.04,0.01
1496620,ROT,0.09,-0.01,1.00,-0.02
1496623,GAMEROT,0.09,0.15,0.98,-0.04
1496628,GRAV,-1.77,-0.48,-9.55
1496630,LINACC,-0.03,-0.09,-0.02
1496633,MAGCAL,10.56,9.06,47.69
1496639,STAB,1496643,ACCEL,-1.84,-0.54,-9.69
1496658,GYRO,-0.01,-0.18,0.08
1496660,ROT,0.09,-0.01,1.00,-0.02
1496663,GAMEROT,0.09,0.15,0.98,-0.04
1496670,MAGCAL,10.44,8.63,48.69
1496674,ACCEL,-2.22,-0.73,-9.77
1496680,GRAV,-1.86,-0.47,-9.56
1496682,LINACC,-0.36,-0.26,-0.21
1496689,STAB,1496698,GYRO,0.09,-0.29,0.02
1496700,ROT,0.10,-0.01,0.99,-0.02
1496703,GAMEROT,0.09,0.15,0.98,-0.04
1496709,ACCEL,-1.65,-0.46,-9.38
1496712,MAGCAL,9.88,7.94,47.81
1496729,GRAV,-2.12,-0.49,-9.50
1496731,LINACC,0.47,0.03,0.11
1496738,GYRO,-0.26,-2.68,-0.88
1496740,ROT,0.12,-0.01,0.99,-0.02
1496743,GAMEROT,0.12,0.15,0.98,-0.04
1496749,ACCEL,-1.99,-1.42,-8.93
1496751,STAB,1496754,MAGCAL,9.69,7.87,49.69
1496769,ACCEL,-3.68,-1.49,-8.58
1496778,GYRO,0.61,-4.60,-1.90
1496780,ROT,0.19,-0.04,0.98,-0.03
1496783,GAMEROT,0.19,0.12,0.97,-0.06
1496789,MAGCAL,7.44,3.81,53.56
1496800,GRAV,-4.60,-0.88,-8.55
1496802,LINACC,0.93,-0.62,-0.03
1496804,ACCEL,-3.56,-0.08,-6.82
1496810,STAB,1496818,GYRO,0.77,-6.15,-0.75
1496820,ROT,0.30,-0.06,0.95,-0.03
1496823,GAMEROT,0.30,0.09,0.95,-0.08
1496830,MAGCAL,-1.00,-6.31,64.12
1496838,ACCEL,-7.74,-1.65,-8.96
1496849,GRAV,-6.65,-1.24,-7.02
1496851,LINACC,-1.09,-0.41,-1.94
1496858,GYRO,2.42,-0.93,-1.40
1496860,ROT,0.38,-0.07,0.92,-0.05
1496863,GAMEROT,0.37,0.08,0.92,-0.11
1496869,ACCEL,-11.64,1.84,-10.46
1496871,STAB,1496874,MAGCAL,-13.19,-11.38,66.31
1496893,ACCEL,-5.02,-2.30,-5.29
1496898,GYRO,1.38,-0.28,-1.10
1496900,ROT,0.39,-0.08,0.91,-0.10
1496903,GAMEROT,0.37,0.06,0.91,-0.17
1496909,GRAV,-6.76,-2.62,-6.53
1496911,LINACC,1.74,0.32,1.25
1496914,MAGCAL,-18.06,-11.38,67.50
1496928,ACCEL,-5.05,-3.37,-5.06
1496930,STAB,1496938,GYRO,0.28,0.02,1.13
1496940,ROT,0.39,-0.07,0.91,-0.11
1496943,GAMEROT,0.37,0.07,0.91,-0.17
1496949,MAGCAL,-20.12,-14.31,68.81
1496955,ACCEL,-5.25,-2.68,-6.05
1496960,GRAV,-6.88,-2.44,-6.47
1496962,LINACC,1.63,-0.24,0.42
1496970,STAB,1496978,GYRO,0.22,-0.31,0.32
1496980,ROT,0.40,-0.06,0.91,-0.11
1496983,GAMEROT,0.38,0.09,0.91,-0.17
1496988,ACCEL,-5.25,-2.14,-6.05
1496992,MAGCAL,-21.06,-14.38,68.44
1497010,GRAV,-7.05,-2.33,-6.34
1497012,LINACC,1.80,0.18,0.29
1497018,GYRO,-0.03,-0.59,0.82
1497020,ROT,0.41,-0.05,0.91,-0.11
1497023,GAMEROT,0.39,0.10,0.90,-0.17
1497028,ACCEL,-5.25,-2.64,-5.70
1497031,STAB,1497034,MAGCAL,-22.25,-15.81,68.19
1497051,ACCEL,-7.39,-2.64,-6.02
1497058,GYRO,-0.00,-0.47,0.28
1497060,ROT,0.42,-0.04,0.90,-0.10
1497063,GAMEROT,0.40,0.11,0.90,-0.17
1497068,GRAV,-7.33,-2.06,-6.09
1497070,LINACC,-0.07,-0.58,0.08
1497073,MAGCAL,-21.19,-17.19,68.56
1497080,STAB,1497082,ACCEL,-8.54,-2.53,-5.98
1497098,GYRO,-0.13,-0.08,0.04
1497100,ROT,0.43,-0.04,0.90,-0.10
1497103,GAMEROT,0.40,0.11,0.89,-0.16
1497110,MAGCAL,-20.62,-17.50,68.50
1497112,ACCEL,-8.46,-2.07,-5.71
1497120,GRAV,-7.37,-2.02,-6.05
1497122,LINACC,-1.09,-0.05,0.34
1497130,STAB,1497138,GYRO,-0.02,0.00,-0.03
1497140,ROT,0.43,-0.04,0.90,-0.10
1497143,GAMEROT,0.41,0.10,0.89,-0.16
1497148,ACCEL,-7.74,-1.30,-5.48
1497152,MAGCAL,-21.19,-16.81,68.50
1497170,GRAV,-7.37,-2.02,-6.05
1497172,LINACC,-0.36,0.71,0.57
1497175,ACCEL,-7.70,-1.68,-5.52
1497179,GYRO,-0.00,0.07,-0.01
1497181,ROT,0.43,-0.04,0.90,-0.10
1497184,GAMEROT,0.41,0.10,0.89,-0.16
1497190,STAB,1497193,MAGCAL,-21.50,-17.25,68.69
1497205,ACCEL,-7.39,-2.37,-5.63
1497219,GYRO,-0.05,-0.02,-0.09
1497221,ROT,0.43,-0.04,0.90,-0.10
1497224,GAMEROT,0.40,0.10,0.89,-0.16
1497229,GRAV,-7.35,-2.02,-6.06
1497231,LINACC,-0.04,-0.35,0.43
1497234,MAGCAL,-21.19,-16.50,68.50
1497238,ACCEL,-6.71,-2.22,-5.67
1497243,STAB,1497259,GYRO,-0.15,0.05,0.03
1497261,ROT,0.43,-0.04,0.90,-0.09
1497264,GAMEROT,0.41,0.10,0.89,-0.16
1497270,MAGCAL,-21.19,-16.50,68.50
1497272,ACCEL,-7.59,-2.30,-5.79
1497280,GRAV,-7.34,-1.99,-6.08
1497282,LINACC,-0.24,-0.30,0.29
1497291,STAB,1497299,GYRO,-0.15,0.38,-0.03
1497301,ROT,0.42,-0.04,0.90,-0.09
1497304,GAMEROT,0.40,0.10,0.90,-0.16
1497310,ACCEL,-8.16,-2.03,-5.94
1497313,MAGCAL,-20.69,-18.19,69.00
1497331,GRAV,-7.19,-1.96,-6.27
1497333,LINACC,-0.97,-0.07,0.33
1497335,ACCEL,-8.12,-1.49,-6.05
1497339,GYRO,-0.18,1.14,-0.14
1497341,ROT,0.41,-0.04,0.91,-0.09
1497344,GAMEROT,0.39,0.10,0.90,-0.15
1497350,STAB,1497353,MAGCAL,-19.69,-17.44,68.37
1497361,ACCEL,-7.59,-1.04,-6.24
1497379,GYRO,-0.32,1.86,-0.22
1497381,ROT,0.38,-0.05,0.92,-0.09
1497384,GAMEROT,0.36,0.10,0.92,-0.15
1497389,GRAV,-6.57,-1.93,-6.92
1497391,LINACC,-1.02,0.89,0.68
1497394,ACCEL,-5.52,-1.42,-6.78
1497396,MAGCAL,-18.31,-15.56,67.69
1497410,STAB,1497419,GYRO,-0.88,3.04,0.36
1497421,ROT,0.34,-0.05,0.94,-0.08
1497424,GAMEROT,0.32,0.10,0.93,-0.13
1497430,ACCEL,-8.84,-2.37,-8.31
1497433,MAGCAL,-14.63,-11.94,68.94
1497441,GRAV,-5.41,-1.49,-7.96
1497443,LINACC,-3.44,-0.88,-0.35
1497451,STAB,1497455,ACCEL,-8.73,2.11,-11.68
1497459,GYRO,1.72,10.19,1.62
1497461,ROT,0.22,-0.02,0.97,-0.06
1497464,GAMEROT,0.20,0.14,0.96,-0.10
1497470,MAGCAL,-1.87,-2.94,62.63
1497486,ACCEL,0.96,-3.22,-4.06
1497491,GRAV,-1.50,-1.90,-9.43
1497493,LINACC,2.46,-1.32,5.37
1497499,GYRO,0.03,6.08,-0.11
1497501,ROT,0.04,0.00,0.99,-0.10
1497504,GAMEROT,0.03,0.16,0.98,-0.11
1497510,STAB,1497513,MAGCAL,3.50,6.06,51.56
1497518,ACCEL,3.83,-2.18,-2.95
1497539,GYRO,-0.58,1.66,1.73
1497541,ROT,0.03,-0.03,-0.99,0.09
1497544,GAMEROT,0.04,-0.18,-0.98,0.09
1497550,GRAV,0.63,-1.80,-9.54
1497552,LINACC,3.20,-0.39,6.59
1497554,MAGCAL,3.50,6.06,51.56
1497557,ACCEL,-0.88,-2.41,-8.88
1497562,STAB,1497579,GYRO,-0.08,0.15,0.96
1497581,ROT,0.05,-0.06,-0.99,0.09
1497584,GAMEROT,0.06,-0.22,-0.97,0.08
1497589,ACCEL,0.23,-2.72,-10.65
1497592,MAGCAL,5.06,8.63,49.38
1497605,GRAV,0.75,-1.77,-9.52
1497607,LINACC,-0.52,-0.95,-1.12
1497612,STAB,1497614,ACCEL,0.92,-2.14,-9.61
1497619,GYRO,-0.07,-1.22,0.19
1497621,ROT,0.04,-0.07,-0.99,0.09
1497624,GAMEROT,0.05,-0.22,-0.97,0.08
1497630,MAGCAL,6.50,7.31,49.25
1497643,ACCEL,0.88,-2.30,-8.85
1497651,GRAV,0.09,-1.62,-9.56
1497653,LINACC,0.80,-0.68,0.71
1497659,GYRO,-1.33,-2.34,0.23
1497661,ROT,0.00,0.07,0.99,-0.08
1497664,GAMEROT,0.01,-0.23,-0.97,0.08
1497670,STAB,1497673,MAGCAL,8.69,8.50,49.38
1497676,ACCEL,-1.00,-1.88,-9.85
1497699,GYRO,-0.64,-0.99,-0.01
1497701,ROT,0.04,0.07,1.00,-0.06
1497704,GAMEROT,0.03,0.22,0.97,-0.07
1497709,ACCEL,-2.99,-0.65,-12.18
1497711,GRAV,-0.95,-1.06,-9.59
1497713,LINACC,-2.04,0.41,-2.60
1497716,MAGCAL,9.88,7.94,47.81
1497722,STAB,1497736,ACCEL,-1.76,-0.73,-10.95
1497740,GYRO,0.04,-0.01,-0.05
1497742,ROT,0.05,0.07,1.00,-0.06
1497745,GAMEROT,0.04,0.22,0.97,-0.06
1497751,MAGCAL,9.81,7.87,48.81
1497761,GRAV,-0.98,-1.03,-9.58
1497763,LINACC,-0.78,0.30,-1.38
1497768,ACCEL,-0.84,-0.92,-9.50
1497773,STAB,1497780,GYRO,-0.14,-0.17,-0.13
1497782,ROT,0.05,0.06,1.00,-0.06
1497785,GAMEROT,0.04,0.22,0.97,-0.06
1497792,MAGCAL,9.50,9.00,47.38
1497802,ACCEL,-0.96,-0.61,-9.50
1497811,GRAV,-1.05,-0.98,-9.58
1497813,LINACC,0.10,0.36,0.08
1497820,GYRO,-0.13,-0.20,-0.01
1497822,ROT,0.05,0.06,1.00,-0.05
1497825,GAMEROT,0.04,0.22,0.97,-0.06
1497831,MAGCAL,9.50,9.00,47.38
1497833,STAB,1497835,ACCEL,-1.00,-0.80,-9.61
